i	dep_id	name	dev_stat	url	code_list	longitude	latitude
235364	10287206	"Scorpion"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10287206"	" AU "	-123.10051	40.51405
235737	10030508	"Edna Mine"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10030508"	" MN "	-123.86485	40.69884
235753	10033685	"Corner No. 1 and No. 2 Prospects"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10033685"	" MN "	-123.52584	40.14485
235764	10035427	"Golden West"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10035427"	" AU "	-122.9989	41.24623
235765	10035507	"Young American"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10035507"	" AU "	-123.09612	41.2454
235766	10035512	"Queen of Sheba"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10035512"	" AU "	-122.86501	41.33456
235769	10036251	"Black Bear"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10036251"	" AU "	-123.16223	41.25206
236039	10072346	"Fort Seward"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10072346"	" MN "	-123.70112	40.19985
236262	10103289	"Paymaster"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10103289"	" AU "	-123.11056	41.2579
236307	10109532	"Kingsbury Gulch"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10109532"	" AU PGE_PT "	-123.14555	40.50846
236317	10111151	"Unnamed Location"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10111151"	" CR "	-122.60972	41.4279
236344	10116476	"Bodie"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10116476"	" AU "	-122.6983	40.65815
236351	10117210	"Morrison and Carlock"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10117210"	" AU "	-122.94722	41.57984
236353	10117656	"Old Bridge Road Mine"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10117656"	" SDG "	-122.81111	40.70675
236355	10117892	"Niedra"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10117892"	" AU "	-122.89331	41.10404
236497	10139279	"Lupton Claim"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10139279"	" AU "	-123.67423	40.85704
236517	10141835	"Reported Occurrence"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10141835"	" CR "	-122.55891	41.46234
236693	10164969	"Three R"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10164969"	" AU "	-122.46499	40.53265
236831	10184235	"Flederman Claim"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10184235"	" CR "	-122.87582	41.41374
236879	10189553	"Hiberia"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10189553"	" AU "	-123.11532	41.27794
236881	10189793	"Reported Occurrence"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10189793"	" CU "	-122.99502	41.05904
236888	10190707	"Monkey Creek No.1 and No.2"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10190707"	" AU "	-123.26782	40.75564
237082	10214171	"St. Marys and Live Oak"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10214171"	" AU "	-122.73221	41.05234
237086	10214564	"Crumpy Gulch"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10214564"	" AU "	-123.11442	40.90954
237265	10238337	"Unnamed"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10238337"	" ASB "	-122.60051	41.31234
237267	10238763	"Weed & Gardner"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10238763"	" AU AG "	-122.92552	41.57814
237416	10260527	"Cumbak"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10260527"	" AU "	-123.61943	40.92374
237432	10262870	"Bonanza Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10262870"	" FE "	-123.20531	40.20375
237433	10262987	"Lady Gray Claim"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10262987"	" CR "	-123.04253	41.71623
237434	10263046	"Shell Mine"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10263046"	" AU "	-122.98302	41.57544
237602	10286560	"Indian Frank"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10286560"	" AU "	-123.44394	41.68623
237604	10286991	"Independence"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10286991"	" AU "	-122.99421	40.39375
237605	10287053	"Cons Gold Dredging Co"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10287053"	" AU "	-122.45499	40.61815
237607	10287215	"Jump Joe Mine"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10287215"	" AU "	-123.01502	41.38064
237608	10287304	"Emma Group"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10287304"	" AU AG "	-123.16502	41.25424
237609	10287542	"Haley"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10287542"	" AU "	-123.37192	40.96514
237611	10287585	"Boles"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10287585"	" AU "	-123.39333	40.95954
237613	10287695	"Unnamed"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10287695"	" CR "	-122.63171	41.25594
237615	10287878	"Simas & Rose"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10287878"	" AU AG "	-122.71922	41.71874
238064	10033713	"Shell View No. 1"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10033713"	" MN "	-123.51528	40.11652
238065	10033902	"August Flower"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10033902"	" CU "	-122.73805	41.34151
238416	10077574	"Jensen Group"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10077574"	" AU "	-122.49387	40.53846
238609	10102964	"Backbone"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10102964"	" CU AG "	-122.44277	40.77013
238611	10103412	"Marcellus Group"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10103412"	" AU "	-122.89167	41.10762
238633	10106543	"Roberts"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10106543"	" AU "	-123.12056	41.26428
238649	10109535	"Orcutt Hydraulic Mine"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10109535"	" AU PGE_PT "	-123.24974	41.22234
238692	10115334	"Table Bluff"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10115334"	" CLY "	-124.21444	40.66674
238700	10116546	"Reported Occurrences"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10116546"	" ASB "	-122.54641	41.41654
238867	10141545	"Big Creek"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10141545"	" AU AG "	-123.12861	40.55175
239024	10163175	"Soldiers Well"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10163175"	" CR "	-123.96285	41.68952
239035	10164827	"Eiller"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10164827"	" AU "	-122.5164	40.63625
239037	10165124	"Shirttail"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10165124"	" AU "	-122.6103	40.74205
239040	10165255	"Franklin"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10165255"	" AU "	-122.45469	40.59515
239042	10165531	"Souza Ranch Deposit"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10165531"	" CR "	-122.66692	41.73044
239047	10166153	"Occurrence"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10166153"	" FE "	-122.8614	40.27375
239220	10189804	"Melvin Hovey"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10189804"	" CLY "	-122.56171	41.58924
239387	10214053	"Reported Occurrences"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10214053"	" AU "	-122.73642	41.67624
239388	10214282	"Unnamed Location"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10214282"	" CR "	-122.8383	40.18566
239519	10231965	"Farnsworth"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10231965"	" AU "	-123.09582	41.13654
239570	10237906	"Gold Dollar"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10237906"	" AU "	-122.6794	40.64235
239578	10239026	"Okoro Mines, Inc"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10239026"	" AU "	-122.80392	41.31044
239739	10260246	"Rainy Weather-Burns Claims"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10260246"	" CR "	-123.95835	41.66652
239752	10262999	"Good-Luck"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10262999"	" AU AG "	-122.84782	41.62204
239755	10263283	"Unnamed"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10263283"	" AU "	-123.13612	40.86514
239756	10263332	"Hayes Ranch"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10263332"	" CR "	-122.79972	41.61344
239944	10285220	"Dara # 1"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10285220"	" AU "	-123.63173	40.94924
239954	10287022	"Boulder Creek Unit"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10287022"	" AU AG "	-122.5867	40.63905
239960	10287596	"Jaybird Claim"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10287596"	" MN "	-123.28531	40.42625
239963	10287730	"Oriental Quartz Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10287730"	" AU "	-123.11672	41.25564
239964	10287788	"Good Luck"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10287788"	" AU AG "	-123.30423	41.20564
240144	60000924	"Ferris Mine"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=60000924"	" HG "	-123.56783	41.18703
240375	10030586	"Unknown"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10030586"	" HG "	-123.57752	41.17955
240415	10035366	"Champ Oak"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10035366"	" AU "	-122.75501	41.71678
240417	10035524	"Unnamed"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10035524"	" AU "	-122.95085	41.71511
240422	10036235	"Beegum"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10036235"	" FE "	-122.76554	40.35874
240446	10038043	"Little Creek"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10038043"	" AU PGE_PT "	-123.26001	40.58568
240774	10086629	"Sunnyslope"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10086629"	" AU FE "	-122.84918	41.35095
240835	10095242	"Crown Point"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10095242"	" CU "	-122.71555	41.06651
240866	10098552	"Compass Occurrence"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10098552"	" CR "	-123.21694	40.43346
240962	10110670	"Kalamath River"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10110670"	" AU "	-123.66225	41.20594
240967	10111138	"Bunker Hill Mine"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10111138"	" AU "	-123.44308	41.66289
241024	10117729	"Cave Creek"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10117729"	" LST_D STN_C "	-123.33031	40.39565
241137	10134812	"Evergreen Mine"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134812"	" AU "	-123.33443	41.31264
241170	10139510	"Horse Mountain Copper  Glange Conso"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10139510"	" CR CU "	-123.71923	40.85984
241171	10139535	"Sourpuss Claim"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10139535"	" CR "	-123.95195	41.69482
241189	10141231	"All Good"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10141231"	" AU AG "	-123.43973	41.36373
241190	10141436	"Lila"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10141436"	" AU "	-122.7211	40.72955
241192	10141649	"Unnamed"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10141649"	" FE "	-122.67891	41.10794
241341	10164970	"Gold Nugget"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10164970"	" AU "	-122.47639	40.60095
241345	10165301	"Hummer Group"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10165301"	" CU NI "	-122.71501	41.33044
241350	10166249	"J. Walker"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10166249"	" CLY "	-122.90222	41.53954
241351	10166306	"Robinson Gulch Prospect"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10166306"	" AU "	-123.05302	41.33564
241352	10166319	"Carter Prospect"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10166319"	" AU "	-122.83191	41.19094
241513	10187731	"Liscomb Hill"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10187731"	" BA "	-123.95644	40.83294
241525	10189754	"Cody Bar"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10189754"	" AU "	-123.22172	41.17234
241899	10238544	"North Star"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10238544"	" AU "	-123.13502	40.83624
241902	10238647	"So Fk Salmon River Placer Deposits"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10238647"	" AU "	-123.01172	41.07764
242033	10257133	"Unnamed"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10257133"	" CU "	-122.62471	41.09065
242084	10262852	"Sunshine"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10262852"	" AU "	-122.78441	41.10904
242088	10263391	"Hart Quarry"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10263391"	" STN_C "	-122.40391	41.66674
242089	10263507	"Unnamed"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10263507"	" AU "	-122.59971	41.26904
242267	10286845	"Reported Occurrences"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10286845"	" AU "	-122.75531	41.28904
242271	10287171	"Olsen"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10287171"	" AU "	-122.79831	40.74955
242277	10287573	"Mcdonald"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10287573"	" AU AG "	-122.76331	41.15374
242280	10287835	"Unnamed"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10287835"	" CU "	-122.64111	41.06675
242411	10304975	"Underground Treasure"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10304975"	" AU AG "	-122.80001	41.15094
242695	10030569	"Onion Mountain Prospect"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10030569"	" CR "	-123.7492	41.38011
242696	10030579	"Unknown"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10030579"	" CR "	-123.61577	40.68382
242712	10034454	"Mad Ox"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10034454"	" AU "	-122.55443	40.68624
242789	10043491	"Hoelling Claims"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10043491"	" CR "	-123.30778	40.44318
243051	10077560	"Trinity Asbestos Claims"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10077560"	" CR "	-122.45777	41.09374
243052	10077578	"Index Group"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10077578"	" AU "	-122.58721	40.65902
243053	10077745	"Leviathan"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10077745"	" CR "	-122.57194	41.4379
243330	10111075	"Hornet Mine"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10111075"	" AU "	-122.53166	40.67013
243370	10116740	"Highland Lake"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10116740"	" AU CR "	-122.5019	41.08625
243377	10117768	"Big Boy"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10117768"	" MN "	-123.52972	40.19905
243538	10141401	"Gee Wah Mine"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10141401"	" AU "	-122.86972	41.64764
243543	10141858	"South Pacific Co Locations"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10141858"	" STN_C "	-122.45391	41.38064
243682	10163226	"Blue Lake/Mad River Bar"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10163226"	" SDG "	-124.00804	40.88453
243827	10183797	"East Fork Ledge"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10183797"	" AU "	-122.74001	41.30564
243871	10189621	"Hanson Mine"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10189621"	" AU "	-123.41283	41.36703
243877	10190592	"Testy Race Track Company"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10190592"	" AU "	-122.93301	40.71815
244054	10213545	"Lucky Cowboy Claims"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10213545"	" ASB "	-122.52551	41.35594
244058	10213810	"Unnamed Tunnel"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10213810"	" AU "	-123.40423	41.20594
244059	10213893	"Lucky Dog"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10213893"	" AU AG "	-123.22943	41.29984
244225	10236474	"Unnamed Manganese"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10236474"	" MN "	-123.65942	40.33545
244236	10238231	"Gold Run"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10238231"	" AU "	-123.31833	41.20624
244239	10238412	"Kinkaid"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10238412"	" AU "	-123.14672	41.28264
244418	10263136	"Dorleska"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10263136"	" AU "	-122.91141	41.05704
244586	10286986	"Gray Ledge"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10286986"	" MN "	-123.02112	41.32484
244587	10286992	"Grouse Creek Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10286992"	" CR "	-122.72441	41.31704
244718	10305135	"Hayfork Gold Dredging Company"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305135"	" AU PGE_PT "	-123.17361	40.54845
244949	10030575	"Bear Ridge"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10030575"	" MN "	-123.55195	40.34513
244976	10033882	"Silverfalls - Chicago Consol."	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10033882"	" AG PB "	-122.57832	40.52735
244979	10034433	"Honeycomb and Shea"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10034433"	" AU "	-122.69916	40.73096
244982	10035451	"Challange"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10035451"	" AU PB "	-122.79918	41.73762
244983	10035455	"Blind Lode"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10035455"	" AU "	-122.93529	41.58345
244985	10035860	"Reindeer"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10035860"	" AU "	-122.765	41.1029
244986	10035886	"Jacoby"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10035886"	" AU "	-122.75388	40.75596
245054	10043489	"Green Stripe Chrome Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10043489"	" CR "	-122.57805	41.16984
245294	10076574	"Unnamed Location"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10076574"	" CR "	-123.56362	40.40763
245370	10086635	"Mountain Laurel"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10086635"	" AU "	-123.10529	41.25956
245371	10086639	"Malloy"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10086639"	" AU "	-123.10973	41.31206
245412	10092053	"Unknown"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10092053"	" CR "	-123.97337	41.70426
245502	10103298	"Highland"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10103298"	" AU "	-122.96529	41.25262
245505	10103528	"Highland"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10103528"	" AU "	-123.08168	41.30623
245566	10109393	"Blackies Hill Claims"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10109393"	" MN "	-122.73277	40.45291
245614	10116683	"Unnamed Property"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10116683"	" AU "	-122.5833	40.74425
245620	10117137	"Bailey Claim"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10117137"	" AS "	-123.02391	40.84424
245625	10117803	"Bigelow"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10117803"	" AU AG "	-123.17303	41.31514
245963	10159422	"Shasta Kennett"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10159422"	" CU "	-122.39549	40.67925
246038	10165662	"English Tom Mine"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10165662"	" AU "	-122.80471	40.73985
246043	10166161	"Pickett & Stofer"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10166161"	" AU "	-122.80831	40.75265
246048	10166314	"Martin"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10166314"	" AU "	-122.82501	40.78045
246049	10166321	"Hulls Gulch Claim"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10166321"	" AU "	-122.98442	41.57904
246216	10189354	"Nicolett Quartz Mine"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10189354"	" AU "	-123.08332	41.30544
246218	10189708	"Calkins Property"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10189708"	" AU AG "	-122.65832	41.70814
246223	10190223	"B. and Ellery"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10190223"	" AU "	-122.69031	41.02315
246402	10212240	"Lord Ellis"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10212240"	" STN "	-123.86144	40.93454
