i	dep_id	line	struct_type	struct	struct_text	inserted_by	insert_date	updated_by	update_date
22962	"10090823"	1	"L"	""	"Uinta Uplift"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
22963	"10025927"	1	"L"	""	"Pegmatite Is Concordant With The Foliation Of The Enclosing Country Rock"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
22964	"10046773"	1	"L"	""	"Some Crushing Of Ore"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
22965	"10026516"	1	"L"	""	"Prominant Foliation N 25 E"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
22966	"10099708"	1	"R"	""	"Philipsburg Batholith"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
22967	"10099708"	1	"L"	""	"Philipsburg Batholith"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
22968	"10080166"	1	"R"	""	"Ne-Sw Trend, Blue Ridge Anticlinorium; E-W Trending Stone Mountain Fault Family"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
22969	"10080166"	1	"L"	""	"E-W Trending Normal Fault (Stose & Stose, 1957)"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
22970	"10071424"	1	"R"	""	"San Rafael Swell, Uinta Basin, Paradox Fold - And Fault Belt"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
22971	"10071424"	1	"L"	""	"Periodic Folds In Sub - Morrison Sediments Saleratus Graben"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
22972	"10070434"	1	"L"	"Fault "	""	"MRDS migration"	"29-OCT-2002 09:07:14"	"WBFERGUS"	"02-JAN-2009 04:44:48"
22973	"10048575"	1	"L"	""	"Fractures"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
22974	"10048570"	1	"L"	""	"Host Rock Is Sheared"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
22975	"10078044"	1	"R"	""	"Graves Creek Syncline, Twenty Four Mile Anticline, Thrust Faults"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
22976	"10105886"	5	"L"	"Folds"	""	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"
22977	"10105886"	1	"R"	"Folds"	""	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"
22978	"10058539"	1	"R"	""	"Near Falla Salado"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
22979	"10048732"	1	"L"	""	"20 Ft Se Of Shaft, Vein And Ore Cut By N75e, 40 Se Fault"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
22980	"10088229"	1	"R"	""	"Circle Cliffs Uplift"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
22981	"10088229"	1	"L"	""	"Circle Cliffs Anticline"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
22982	"10040266"	1	"L"	""	"Brecciation"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
22983	"10024997"	1	"R"	""	"Instrusive-Wall Rock Contact"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
22984	"10094090"	1	"R"	""	"Daisy Fault, Adit Fault; Major Nw Trending Faults"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
22985	"10094090"	1	"L"	""	"Pervasive Faulting (Small Scale) And Jointing"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
22986	"10043937"	1	"R"	""	"Regional Dip To West And Northwest"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
22987	"10043937"	1	"L"	""	"Faults"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
22988	"10101868"	1	"L"	""	"Rico Dome, Blackhawk Fault, Hidden Fault, Allegheny Fissure, Last Chance Fault, Honduras Fault"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
22989	"10045127"	1	"L"	""	"Bull Run Fault"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
22990	"10306228"	1	"R"	""	"Limestone"	"woodruff"	"03-JUL-2003 15:08:41"	""	""
22991	"10087836"	1	"R"	""	"Southern Mosquito Range, Thirty Nine Mile Volcanic Field, Arkansas Valley Graben"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
22992	"10087836"	1	"L"	""	"Pegmatite Dikes, E-W-Trending Faults"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
22993	"10090134"	1	"R"	""	"White River Uplift, Grand Hogback Monocline, Piceance Basin"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
22994	"10090134"	1	"L"	""	"Grand Hogback Monocline, Unnamed Fault"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
22995	"10094745"	1	"R"	""	"Raft River Uplift"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
22996	"10013533"	1	"R"	""	"Southern Front Range, Canon City Embayment, Eightmile Park"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
22997	"10013533"	1	"L"	""	"Ne-Trending Faults"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
22998	"10025731"	1	"R"	""	"Ne-Sw Trend"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
22999	"10025731"	1	"L"	""	"Paint Lick Mountain Syncline"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23000	"10306158"	1	"R"	""	"Limestone"	"woodruff"	"03-JUL-2003 15:08:41"	""	""
23001	"10100643"	1	"R"	""	"Fallas Normales E Inversas, Con Rumbo General Nw"	"MRDS migration"	"29-OCT-02"	""	""
23002	"10100643"	1	"L"	""	"Fracturas Tensionales, Con Rumbo Promedio N 45 W Y Buz. 72-85 Ne, Con Afloramientos De 20 A 30 M."	"MRDS migration"	"29-OCT-02"	""	""
23003	"10057399"	1	"R"	""	"Nw And Ne Trending Faults"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23004	"10014105"	1	"R"	""	"San Juan Volcanic Field"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23005	"10014105"	1	"L"	""	"Ute Creek Caldera, Lost Lake Caldera; Unnamed Fault"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23006	"10087760"	1	"R"	""	"Denver Basin, Front Range Uplift"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23007	"10087760"	1	"L"	""	"Denver Basin"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23008	"10045564"	1	"L"	""	"East-Dipping Fault System, & N. Striking Rev. Fault"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23009	"10101722"	1	"R"	""	"San Juan Volcanic Field; La Garita, Creede, And Bachelor Calderas"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23010	"10101722"	1	"L"	""	"Solomon-Holy Moses Fault Zone;  Creede Graben"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23011	"10011257"	1	"R"	""	"Basin And Range Structures"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23012	"10011257"	1	"L"	""	"Local Normal Faults"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23013	"10013573"	1	"L"	""	"Ne Trending Shear Zone"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23014	"10103743"	1	"R"	""	"Homoclinal, Tilting And Broad Open Folds In S, Extensive Faulting I N N"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23015	"10103743"	1	"L"	""	"Thrust And Normal Faulting/Fracture Zone; Faults Are Slickensided"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23016	"10089694"	1	"R"	""	"Inward-Dipping Cone-Like Structure, Folding And Faulting (Including Low-Angle Thrusting) Exists, But Are Of Minor Importance; Erosion, Peneplanation And Build-Up Of Younger Sediments Are Basic Criteria Regionally."	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23017	"10089694"	1	"L"	""	"The Area'S Upper, Middle And Lower Chrome Groups (Underlying The Merensky Reef) Are Extraordinarily Uniform As To Composition And Thickness.  Faults And Folds, Locally, Are Of Minor Importance Only.  Seam  Undulations, However, Are Common And Thus Present Localized (Albeit Moderate) Changes In The Dip."	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23018	"10027047"	1	"L"	""	"Foliation N20e, 25e;  Faulting N50w, 78ne"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23019	"10036249"	1	"L"	""	"Fault"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23020	"10013534"	1	"R"	""	"Southern Front Range, Canon City Embayment, Eightmile Park"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23021	"10013534"	1	"L"	""	"Ne-Trending Faults"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23022	"10040555"	1	"L"	""	"Nne Normal Faults"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23023	"10070660"	1	"L"	""	"Pegmatitic Dikes"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23024	"10306147"	1	"R"	""	"Limestone"	"woodruff"	"03-JUL-2003 15:08:41"	""	""
23025	"10306152"	1	"R"	""	"Limestone"	"woodruff"	"03-JUL-2003 15:08:41"	""	""
23026	"10306153"	1	"R"	""	"Limestone"	"woodruff"	"03-JUL-2003 15:08:41"	""	""
23027	"10092843"	1	"R"	""	"Nw Trending Faults"	"MRDS migration"	"29-OCT-02"	""	""
23028	"10097857"	1	"R"	""	"Northern Wet Mountains, Canon City Embayment, Thirtynine Mile Volcanic Field"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23029	"10097857"	1	"L"	""	"Nw-Trending Faults"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23030	"10012109"	1	"R"	""	"Basin & Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23031	"10037104"	1	"R"	""	"Deposits In Area Occur In Stocklike Body Of Diorite Porphyry Which Forms Four Metals Hill And Intrudes Older Granodiorite"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23032	"10037104"	1	"L"	""	"Sheeted, Shattered, And Crushed Granodiorite"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23033	"60000953"	1	"L"	"FAULTING"	"SEVERAL FAULT SYSTEMS"	"MRDS migration"	"30-SEP-07"	""	""
23034	"10047389"	1	"R"	""	"Nw-Trending Faults"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23035	"10040875"	1	"R"	""	"Nw Fault Dipping Steeply. Other Sets Also Under Knoxville"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23036	"10040875"	1	"L"	""	"Ne Trending Faults Intersecting With N Trending Faults"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23037	"10026373"	1	"R"	""	"Westerly"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23038	"10026373"	1	"L"	""	"Granite Becomes Less Platy And Interfoliated Gneisses Become Less Abundant As Distance From Vein Increases."	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23039	"10047154"	1	"L"	""	"Ne-Trending Fault"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23040	"10011916"	1	"L"	""	"Foliation Of Talc Body Parallels Foliation And Layering Of Country Rock."	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23041	"10056028"	1	"R"	""	"The Red Shirt Gabbro Is Part Of The Frazer Creek Complex. Rocks Were Strongly Sheared Along The Red Shirt Thrust And Have Undergone Retrograde Metamorphism And Alteration To Epidote And Chlorite (Gulick And Korosec, 1990)."	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23042	"10101720"	1	"R"	""	"Rosita Volcanic Center, Wet Mtns"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23043	"10101720"	1	"L"	""	"Ring Fault For Rosita Volcanic Center"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23044	"10040957"	1	"L"	""	"Joints"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23045	"10048104"	1	"R"	""	"Sedimentary And Volcanic Formations Intruded In Both Mesozoic And Laramide"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23046	"10000633"	1	"R"	""	"Kantishna Antiform"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23047	"10047000"	1	"L"	""	"Several Thrust And Normal Faults, Part Of Overturned Syncline"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23048	"10092845"	1	"R"	""	"Nw Trending Faults"	"MRDS migration"	"29-OCT-02"	""	""
23049	"10087505"	1	"R"	""	"Tooele Arch"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23050	"10019399"	1	"R"	""	"Philipsburg Batholith"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23051	"10019399"	1	"L"	""	"Royal Stock"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23052	"10046170"	1	"L"	""	"Nw Trending Bedding, Near Intersection With Ne Trending Normal Fault"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23053	"60000635"	2	"R"	""	"TROPICAL WEATHERING"	"MRDS migration"	"30-SEP-2007 00:00:00"	""	""
23054	"60001036"	1	"L"	""	"N50W, 55-70SW MAIN ORE STRUCTURES"	"MRDS migration"	"30-SEP-07"	""	""
23055	"10008116"	1	"R"	""	"Major Faults In District Make A Reticulate Pattern"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23056	"10008116"	1	"L"	""	"On The Nw Limb Of The Porphyry Gulch Anticline Broken By Many Faults"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23057	"10026650"	1	"L"	""	"Fracturas"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23058	"10026844"	1	"L"	""	"Nnw Trending Fault"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23059	"10002394"	1	"R"	""	"Just East Of Chatham Strait Fault"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23060	"10089216"	1	"R"	""	"Unique Continuity Of Gold - Bearing Horizons Over Extended Area, Though Well Marked By Faulting, Folding And (Locally) Erosion And Redeposition Of Overlying Sediments."	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23061	"10089216"	1	"L"	""	"Gentle Dip Regionally, With Folds And Faults Locally. Overlying Lavas, Quartzites And Conglomerates Are Massive."	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23062	"10081076"	1	"L"	""	"Shear Zones In Several Horizons"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23063	"10012432"	1	"R"	""	"Rosita Volcanic Center, Wet Mtns"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23064	"10012432"	1	"L"	""	"Concentric Faults And Fractures"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23065	"10077781"	1	"L"	""	"Quartz-Diorite Dike, 30 Ft. Wide, Strikes S 36 E And Dips 80 Ne."	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23066	"10046660"	1	"L"	""	"Fissuring"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23067	"10080260"	1	"R"	""	"Ne-Sw Trends, Galena Synclinal Basin"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23068	"10077524"	1	"L"	""	"Shear Zones; Rising Star Shear Zone Strikes N 60 Deg. W And Dips 80 Deg. Ne, 40 Ft. Thick Near Surface Thining With Depth.  Middle Shear Zone Is Irregular, Generally Strikes N 30 Deg. W, Dips To Southwest 85 - 70 Deg., As Thick As 30 Ft.,"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23069	"10010880"	1	"R"	""	"Sangre De Cristo Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23070	"10010880"	1	"L"	""	"Nw-Trending Fault, Syncline"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23071	"10072871"	5	"L"	"Faults"	""	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"
23072	"10072871"	1	"R"	"Faults"	""	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"
23073	"10025572"	1	"R"	""	"Prospect Is On Crest Of Powell River Anticline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23074	"10025572"	1	"L"	""	"Two Conspicuous Faults Striking N 58 Deg W And N 55 Deg W. Bedding Is Nearly Horizontal."	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23075	"10105583"	1	"L"	""	"N. E. Fractures"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23076	"10071116"	1	"R"	""	"Bayhorse Anticline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23077	"10088618"	1	"L"	""	"Ledge"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23078	"10082511"	1	"R"	""	"Smith River Allocthon"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23079	"10097587"	1	"R"	""	"Large Area Of Shear Zones (About 50km Long, About 20km Wide)"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23080	"10027887"	1	"R"	""	"Granodiorite And Gabbro-Diorite Rather Massive"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23081	"10027887"	1	"L"	""	"Veins Trend N-S To Nne"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23082	"10020422"	1	"R"	""	"Spor Mtn Is An Up-Lifted Fault Block That Has Been Lifted Trap-Door Fashion With Hinge On East."	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23083	"10020422"	1	"L"	""	"A North Trending Fault System That Cuts Spor Mtn, Including The Thomas Caldera Ring Fracture"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23084	"10015288"	1	"R"	""	"Henry Mountains Basin"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23085	"10015288"	1	"L"	""	"East Flank, East Henry Mountains Syncline"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23086	"10102313"	1	"L"	""	"Pegmatite Is Concordant With The Foliation Of The Enclosing Country Rock"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23087	"10105828"	5	"L"	"Folds"	""	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"
23088	"10068839"	1	"R"	""	"North-Trending Folds, Faults Of Varying Lengths And Displacements And Plutonic Bodies"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23089	"10068839"	1	"L"	""	"See Ore Control"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23090	"10092840"	1	"R"	""	"Nw Trending Faults"	"MRDS migration"	"29-OCT-02"	""	""
23091	"10014990"	1	"R"	""	"Rio Grande Rift"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23092	"10014990"	1	"L"	""	"Lincoln County Porphyry Belt"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23093	"10023034"	1	"R"	""	"Part Of The Cerro Avispa N 45 W Trend"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23094	"10068467"	1	"R"	""	"Cordillera Real, Northwest Bolivia. Nw-Se"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23095	"60001041"	1	"L"	"LINEAMENT"	"N-S LINEAMENTS"	"MRDS migration"	"30-SEP-07"	""	""
23096	"60001043"	1	"L"	"LINEAMENT"	"N-S LINEAMENTS"	"MRDS migration"	"30-SEP-07"	""	""
23097	"10102571"	1	"R"	""	"Nw-Trending Basin And Range Faults."	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23098	"10096662"	1	"R"	""	"Syncline"	"Woodruff, Laurel G."	"02-APR-2004 00:00:00"	"Woodruff, Laurel G."	"02-APR-2004 00:00:00"
23099	"10045551"	1	"L"	""	"Nw"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23100	"10004033"	1	"R"	""	"Las Rocas Sedimentarias (De La Form. Pariahuanca) Se Presentan Formando Un Anticlinal Y Sinclinal De Rumbo General N30w."	"MRDS migration"	"29-OCT-02"	""	""
23101	"10024785"	1	"R"	""	"Contact Aureole Of Mid-Cretaceous Granite Pluton"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23102	"10310716"	1	"R"	""	"Gillis Hill Fault; Weimar Fault Zone"	"Surveys and Analysis Project"	"07-MAR-2008 12:51:14"	"Schruben, Paul"	"20-FEB-2008 00:00:00"
23103	"10041924"	1	"R"	""	"Basin And Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23104	"10013821"	1	"R"	""	"Front Range Uplift"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23105	"10013821"	1	"L"	""	"Thompson Canyon Fault, Mt Olympus Batholith, Ne-Trending Folds"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23106	"10096438"	3	"R"	"Faulted Anticlinal Uplift Of WNW Trend"	""	"WBFERGUS"	"20-DEC-2008 07:51:23"	""	""
23107	"10096438"	2	"R"	"Burnt Cabin Fault"	""	"MRDS migration"	"29-OCT-2002 10:12:04"	"WBFERGUS"	"20-DEC-2008 07:50:56"
23108	"10096438"	1	"L"	"Brecciation"	""	"MRDS migration"	"29-OCT-2002 09:07:14"	"WBFERGUS"	"20-DEC-2008 07:50:54"
23109	"10106397"	1	"R"	""	"Smith River Allocthon"	"MRDS migration"	"29-OCT-02"	""	""
23110	"10013411"	1	"R"	""	"Washakie Basin"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23111	"10013411"	1	"L"	""	"Lay Syncline, Maybell Monocline"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23112	"10046690"	1	"L"	""	"Faults; Columbia Mountain Fault; Gouge Zones"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23113	"10011250"	1	"R"	""	"Basin And Range; Sevier Orogenic Belt"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23114	"10011250"	1	"L"	""	"Local Normal Faults, Thrusting"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23115	"10055120"	1	"L"	""	"Fault"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23116	"10020865"	1	"L"	""	"Black Ls Beds (N 20 - 40 E, 25 - 50 Nw)"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23117	"10019637"	1	"R"	""	"Boulder Batholith"	"MRDS migration"	"29-OCT-02"	""	""
23118	"10024685"	1	"R"	""	"Gafsa Basin"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23119	"10042330"	1	"R"	""	"Gunnison Plateau Syncline, Sanpete-Sevier Valley Anticline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23120	"10042330"	1	"L"	""	"Redmond Hills Anticline"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23121	"10080141"	1	"R"	""	"Ne-Sw Trend, Smith River Allocthon, Ridgeway Fault"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23122	"10013950"	1	"R"	""	"Front Range, Platte River Mountains"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23123	"10013950"	1	"L"	""	"Shear Zone, Nw-Trending Faults"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23124	"10090755"	1	"L"	""	"Namalang;  North-Easterly Trending Joint Zone"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23125	"10012944"	2	"R"	""	"Sangre De Cristo Range, Sierra Blance Massif, Rio Grande Rift"	"MRDS migration"	"29-OCT-2002 10:12:04"	"TKLEIN"	"23-MAY-2008 10:52:29"
23126	"10012944"	1	"L"	"high angle fractures associated with thrust fault"	"Sangre De Cristo Fault"	"MRDS migration"	"29-OCT-2002 09:07:14"	"TKLEIN"	"23-MAY-2008 10:52:28"
23127	"10106181"	1	"R"	""	"Ne-Sw Trend"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23128	"10106181"	1	"L"	""	"Read Mountain Anticline, Read-Coyner Fenster, Coyner Fault, Salem Fault, Pulaski Fault"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23129	"10102125"	1	"L"	""	"West Superior Fault"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23130	"10049792"	1	"R"	""	"Nw Trending Faults"	"MRDS migration"	"29-OCT-02"	""	""
23131	"10070148"	1	"R"	""	"On Broad W. Limb Of Large Syncline With Axis In Montana"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23132	"10070148"	1	"L"	""	"Vein Follows Fault, Larger Sulfide Seams Are On Footwall Side."	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23133	"10080260"	1	"L"	""	"Austinville Anticline, Ivanhoe Cross Fault, Gleaves Knob Overthrust, Pierce Mill Overthrust"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23134	"10011770"	1	"R"	""	"Boulder Batholith"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23135	"10071343"	1	"R"	""	"Boulder Batholith"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23136	"10099350"	1	"R"	""	"Deep Creek-Tintic District Mineral Belt"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23137	"10099350"	1	"L"	""	"Buckhorn Fault Is Just To The East"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23138	"10073116"	1	"R"	""	"Copperton Volcanic Pile"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23139	"10073116"	1	"L"	""	"Grassmoor Dome, Copperton Fault, Smouspan Fault"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23140	"10027732"	1	"R"	""	"Prec Schistosity N30e, Lcret Veins, Fissures, Dikes Nw To Nnw Regionally"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23141	"10014855"	1	"R"	""	"Vinta-Cottonwood Arch, Sevier Overthrust Belt, Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23142	"10014855"	1	"L"	""	"Northeast Striking Fissure"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
23143	"10013385"	1	"R"	""	"Sawatch Uplift, Central Colorado Trough, Piceance Basin, White River Uplift, Elk Uplift"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
23144	"10013385"	1	"L"	""	"Aspen Mountain Syncline, Justice Fault, Copper Fault"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
