i	dep_id	line	conc_proc	conc_proc_text	inserted_by	insert_date	updated_by	update_date
7735	"10038809"	1	""	"Heavy Minerals Precipitated By Gravity From Solution In The Magma"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7736	"10310041"	1	""	"Mechanical accumulation"	"Woodruff, Laurel G."	"02-APR-04"	"Woodruff, Laurel G."	"02-APR-04"
7737	"10040067"	1	""	"(Old Fumerolgs) Hydrothermal"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7738	"10098530"	1	""	"Magmatic Segregation"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7739	"10101651"	1	""	"Stream Action"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7740	"10015681"	1	""	"Chemical Sedimentation"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7741	"10042422"	1	""	"Secondary Enrichment Of Uranium"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7742	"10082779"	1	""	"Soft ore  formed during the mid to late Proterozoic and/or possibly as young as the Cretaceous by (1)  interaction of supergene groundwater which caused oxidation of ferrous iron minerals (siderite), (2) leaching of chert and its replacement by secondary hematite and goethite, and (3) removal of large amounts of CO2.  hard ore formed by oxidation of carbonate of iron formation to soft ore during a period of mid-Proterozoic weathering and metamorphism during the Penokean orogeny which caused the soft ore to recrystallize to hard ore."	"Woodruff, Laurel G."	"02-APR-2004 00:00:00"	"Woodruff, Laurel G."	"02-APR-2004 00:00:00"
7743	"10087685"	1	""	"30 Nw"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7744	"10065500"	1	""	"Oxidized To About 40 M."	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7745	"60000447"	1	"EVAPORATION"	"EVAPORATION"	"MRDS migration"	"30-SEP-2007 00:00:00"	""	""
7746	"10038020"	1	""	"Entrapment By Irregularities In Stream Bed Or Deposition In Low-Energy Part Of Stream"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7747	"10091744"	1	""	"Secondary Water"	"MRDS migration"	"29-OCT-02"	""	""
7748	"10048079"	1	""	"Oxidation Of Near - Surface Ores"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7749	"10026508"	1	""	"Alteration And Textures Of Some Of The Mineralized Rock Is Similar To The Stratabound Massive Sulfide Deposits At Silver Hill. However, These Veins Seem To Be Discordant Suggesting That They Are Epigenetic In Origin."	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7750	"10080769"	1	""	"Igneous Intrusive Body"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7751	"10097044"	1	""	"Replacement"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7752	"10082775"	1	""	"Soft ore  formed during the mid to late Proterozoic and/or possibly as young as the Cretaceous by (1)  interaction of supergene groundwater which caused oxidation of ferrous iron minerals (siderite), (2) leaching of chert and its replacement by secondary hematite and goethite, and (3) removal of large amounts of CO2.  hard ore formed by oxidation of carbonate of iron formation to soft ore during a period of mid-Proterozoic weathering and metamorphism during the Penokean orogeny which caused the soft ore to recrystallize to hard ore."	"Woodruff, Laurel G."	"02-APR-2004 00:00:00"	"Woodruff, Laurel G."	"02-APR-2004 00:00:00"
7753	"10101912"	1	""	"Precipitation From Magma-Derived Hydrothermal Fluids In Fissures, Secondary Oxidation"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7754	"10040543"	1	""	"Not Apparent"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7755	"10040371"	1	""	"Hydrothermal"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7756	"10071860"	1	""	"Ground Water Solutions"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7757	"10047393"	1	""	"Oxidation; Supergene Enriched Zone"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7758	"10089651"	1	""	"Ground Water Solutions"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7759	"10006065"	1	""	"Evaporation"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7760	"10057396"	1	""	"Stream"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7761	"10057393"	1	""	"Stream"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7762	"10056767"	1	""	"Stream"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7763	"10057391"	1	""	"Stream"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7764	"10057394"	1	""	"Stream"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7765	"10045564"	1	""	"Hydrothermal Replacement And Open Space Fillings."	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7766	"10048490"	1	""	"Entrapment By Irregularities In Stream Bed Or Deposition In Low-Energy Part Of Stream"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7767	"10097587"	1	""	"Supergene Alteration (Lateritization)"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7768	"10025386"	1	""	"Some Of Gold Probably Supergene After Weathering Of Sulfides (See District Summary)."	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7769	"10083022"	1	""	"Bedded Fluorite Deposits Form Primarily Form Selective Replacement Of Limestone Beds."	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7770	"10045771"	1	""	"Gravity Concentration; Erosion & Deposition"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7771	"10090507"	1	""	"La Deposicion De Los Minerales Se Fectuo A Partir De Soluciones Ionicas De Cobre Y Sulfato En Un Ambiente De Reduccion."	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7772	"10088341"	1	""	"Regional Metamorphism"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7773	"10025215"	1	""	"Oxides Derived By Weathering Sulfides Dissiminated In Dolomite"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7774	"60001798"	1	"WEATHERING"	"WEATHERING RESIDUAL"	"MRDS migration"	"30-SEP-2007 00:00:00"	""	""
7775	"10103997"	1	""	"Replacement, Filling"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7776	"10099322"	1	""	"Hidrotermal"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7777	"10023100"	1	""	"Primario"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7778	"10054996"	1	""	"Secundario"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7779	"10068784"	1	""	"Oxidation To Depth Of 300 M."	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7780	"10310673"	1	""	"Mechanical accumulation"	"Surveys and Analysis Project"	"01-SEP-2007 00:00:00"	"Schruben, Paul"	"01-SEP-2007 00:00:00"
7781	"10023059"	1	""	"Primario"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7782	"10008850"	1	""	"Pyrometasomatic"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7783	"10086853"	1	""	"Secundario"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7784	"10087756"	1	""	"Reduction Of U-Bearing Groundwater By Pyrite And Carbonaceous Material"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7785	"10068490"	1	""	"Wind And Gravity"	"MRDS migration"	"29-OCT-02"	""	""
7786	"10012049"	1	""	"Longshore Currents, Wave Action"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7787	"10003868"	1	""	"Metamorpism, Oxidation"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7788	"10078758"	1	""	"Precipitation In Reducing Environment"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7789	"10097993"	1	""	"Fluvial"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7790	"10107561"	1	""	"Secundario"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7791	"10089351"	1	""	"Oxidized Zone Has Some Sulfide Enrichment"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7792	"10096815"	1	""	"Hidrotermal"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7793	"10023073"	1	""	"Primario"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7794	"10098631"	1	""	"Hydrothermal"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7795	"10023095"	1	""	"Reemplazamiento (Sulfuros Primarios)"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7796	"10099336"	1	""	"Primario"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7797	"10098350"	1	""	"75-80s"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7798	"10026505"	1	""	"First Generation Metal Introduction May Have Been During The Development Of The Nearby Caraway-Back Creek Mountain Felsic Volcanic Center In Epithermal-Hot Spring Hydrothermal Centers. Tectonic Disruption Of Early Metal Deposits And/Or Renewed Hydrothermal Activity During Metamorphism May Have Played A Minor Role In Forming The Present Deposit."	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7799	"10106180"	1	""	"Supergene Weathering"	"MRDS migration"	"29-OCT-02"	""	""
7800	"10003869"	1	""	"Supergene Alteration  (Lateritization), Metamorphism"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7801	"10023080"	1	""	"Reemplazamiento"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7802	"10088797"	1	""	"Alluvial"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7803	"10042514"	1	""	"Replacement"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7804	"10094185"	1	""	"Primario"	"MRDS migration"	"29-OCT-02"	""	""
7805	"10037141"	1	""	"Hydrothermal"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7806	"10047580"	1	""	"Strong Oxidation Of Some Ore Above 300 Ft Depth."	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7807	"10103607"	1	""	"Ore Probably Deposited By Hydrothermal Solutions From Acid Intrusives Below"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7808	"10048276"	1	""	"Mineralization Along Fissure Veins And In Irregular Bodies Along Contacts Of Intrusive Masses"	"MRDS migration"	"29-OCT-02"	""	""
7809	"10060228"	1	""	"Contact Metamorphism"	"MRDS migration"	"29-OCT-02"	""	""
7810	"10040757"	1	""	"Replacement By Hydrothermal Solutions"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7811	"10023098"	1	""	"Reemplazamiento"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7812	"10097590"	1	""	"Supergenico"	"MRDS migration"	"29-OCT-02"	""	""
7813	"10094183"	1	""	"Hidrotermal Y Supergenico"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7814	"10054976"	1	""	"Primario"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7815	"60000081"	1	"WEATHERING"	"LEVE OXIDACION"	"MRDS migration"	"30-SEP-2007 00:00:00"	""	""
7816	"10013113"	1	""	"Scheelite Concentrated In Skarns Near Bodies Of Gray Pegmatite Andf Related Quartz Pods"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7817	"10107653"	1	""	"Oxidation"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7818	"10101368"	1	""	"De Origen Sedimentario Por Medio De Filtraciones."	"MRDS migration"	"29-OCT-02"	""	""
7819	"10008061"	1	""	"Estos Depositos Son De Origen Sedimentario."	"MRDS migration"	"29-OCT-02"	""	""
7820	"10081072"	1	""	"Replacement; Synogenic With Emplacement Of Granite Body; Veins"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7821	"10022122"	1	""	"Secondary Water"	"MRDS migration"	"29-OCT-02"	""	""
7822	"10087687"	1	""	"Wave Action (Alluvial)"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7823	"10088687"	1	""	"Lacustrine, Longshore Currents"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7824	"10104095"	1	""	"Oxidation"	"MRDS migration"	"29-OCT-02"	""	""
7825	"10048336"	1	""	"Secondary Enrichment Along Fracture Zones; Ore Bodies Separated By Various-Size Bodies Of Lower-Grade Material Or By Barren Siliceous Limestone"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7826	"10037155"	1	""	"Replacement"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7827	"10079495"	1	""	"Mesothermal Solutions"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7828	"10023081"	1	""	"Reemplazamiento"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7829	"10040753"	1	""	"Replacement By Hydrothermal Solutions"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7830	"10086855"	1	""	"Secundario"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7831	"10026824"	1	""	"Supergene Enrichment Of Silver"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7832	"10005709"	1	""	"Secundario"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7833	"10086854"	1	""	"Secundario"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7834	"60000088"	1	"WEATHERING"	"OXIDACION Y ESCASO ENRIQUECIMIENTO SUPERGENICO"	"MRDS migration"	"30-SEP-2007 00:00:00"	""	""
7835	"10054899"	1	""	"Hidrotermal"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7836	"10088487"	1	""	"Evaporacion"	"MRDS migration"	"29-OCT-02"	""	""
7837	"10079733"	1	""	"Hydrothermal"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7838	"10027008"	1	""	"Supergene Enrichment"	"MRDS migration"	"29-OCT-02"	""	""
7839	"10264682"	1	"SEDIMENTATION"	""	"DCAUSEY"	"15-NOV-10"	""	""
7840	"10098111"	1	""	"Secundario"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7841	"10102199"	1	""	"Primario (Sulfuros Primarios)"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7842	"10005699"	1	""	"Primario"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7843	"10041689"	1	""	"Evaporation"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7844	"10102486"	1	""	"The Contact Between The Diabase And The Underlying Limestones Undulates.  Along Three Intervals Of The Rimrock, The Base Of The Sill Is In Contact With Limestones Stratigraphically Lower Than Those Favorable To Asbestos Localization, And In Three Places On The Claims The Base Of The Sill Is Stratigraphically Above The Beds."	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7845	"10026807"	1	""	"Hydrothermal"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7846	"10094113"	1	""	"Supergeno"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7847	"10005691"	1	""	"Secundario Por Oxidacion"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7848	"10004196"	1	""	"Lixiviacion De Calcopirita Formando Hematita, Malaquita, Azurita, Crisocola Y Sulfato De Cobre."	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7849	"10005675"	1	""	"Secundario Por Oxidacion"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7850	"10005722"	1	""	"Secundario"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7851	"10087982"	1	""	"Metasomatic"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7852	"10023115"	1	""	"Primario"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7853	"10088555"	1	""	"Secundario"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7854	"10068796"	1	""	"Supergene Ag"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7855	"10109837"	1	""	"Mineralization Along Fissure Vein;  Secondary Enrichment Blanket"	"MRDS migration"	"29-OCT-02"	""	""
7856	"10023068"	1	""	"Primario (Sulfuros Primarios)"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7857	"10113259"	1	"Hydrothermal"	""	"KHARRISON"	"15-APR-09"	"KHARRISON"	"15-APR-09"
7858	"10068742"	1	""	"Zone Of Oxidation Is Mentioned In Erazo Ref."	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7859	"10071429"	1	""	"Primary Ore Minerals Precipitated In A Reducing Environment"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7860	"10089203"	1	""	"Primary Ore Minerals Precipitated In A Reducing Environment"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7861	"10012143"	1	""	"Stream Flow, Wave Action, Longshore Currents"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7862	"10046691"	1	""	"Oxidation To Depth Of About 80 Ft."	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7863	"10106037"	1	""	"Precipitated In Reducing Enviroment"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7864	"10088223"	1	""	"Bat Excrement"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7865	"10101534"	1	""	"Wave Action."	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7866	"10012831"	1	""	"Lacustrine"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7867	"10022087"	1	""	"Secondary Water"	"MRDS migration"	"29-OCT-02"	""	""
7868	"60001560"	1	"WEATHERING"	"LATERIZATION OF GRANITE"	"MRDS migration"	"30-SEP-2007 00:00:00"	""	""
7869	"10003748"	1	""	"Sedimentation"	"MRDS migration"	"29-OCT-02"	""	""
7870	"10017929"	1	""	"Stream Working And Gravity Conc."	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7871	"10085023"	1	""	"Shear zone was a conduit for hydrothermal mineralizing fluids"	"Woodruff, Laurel G."	"02-APR-2004 00:00:00"	"Woodruff, Laurel G."	"02-APR-2004 00:00:00"
7872	"10109032"	1	""	"As At The No. 2 Adits, The Best Mineralization Was Concentrated Near Small-Scale Thrust Faults"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7873	"10015290"	1	""	"Ground Water Solutions"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7874	"10310049"	1	""	"Mechanical accumulation"	"Woodruff, Laurel G."	"02-APR-04"	"Woodruff, Laurel G."	"02-APR-04"
7875	"10015779"	1	""	"Wave Action"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7876	"10015663"	1	""	"Metamorphism"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7877	"10000239"	1	""	"Magmatic Differentiation And Hydrothermal Alteration"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7878	"10310031"	1	""	"Mechanical accumulation"	"Woodruff, Laurel G."	"02-APR-2004 00:00:00"	"Woodruff, Laurel G."	"02-APR-2004 00:00:00"
7879	"10072872"	1	""	"Banded Iron Fm. Deposited As Iron-Rich Chemical Sediment Of Possible Organic Influenced Origin (Laberge, 1973, Garrels, Et Al, 1973)"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7880	"10310392"	1	""	"There is strong oxidation of sulfides to depths as great as 400 meters.  K-Ar age dates on alunite from three separate localities yielded ages of 10.2 +/- 0.2, 9.8 +/- 0.2, and 9.5+/-  0.4 Ma recording an early Pliocene period of supergene alteration."	"Surveys and Analysis Project"	"01-SEP-2007 00:00:00"	"Schruben, Paul"	"01-SEP-2007 00:00:00"
7881	"10310484"	1	""	"Both East and West Archimedes orebodies are strongly oxidized to more than 700 foot depth, which has released gold from sulfides."	"Surveys and Analysis Project"	"01-SEP-2007 00:00:00"	"Schruben, Paul"	"01-SEP-2007 00:00:00"
7882	"10080768"	1	""	"Igneous Intrusion"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7883	"10013191"	1	""	"Concentration By Oxidized, Uranium-Bearing Groundwater Passing Through Areas With Localized Reducing Conditions Such As Carbonaceous Material (Mostly Wood Fragments) And Associated Pyrite In Fluvial Channel Sandstones."	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7884	"10011297"	1	""	"Stream Action"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7885	"10021963"	1	""	"Secondary Water"	"MRDS migration"	"29-OCT-02"	""	""
7886	"60001028"	1	"GRAVITY"	"STREAM DEPOSITION"	"MRDS migration"	"30-SEP-2007 00:00:00"	""	""
7887	"10020288"	1	""	"Some Veins Lie Directly Above Aplite Dikes Which Have Determined To A Large Extent The Position Of The Ore."	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7888	"10011773"	1	""	"Gravity Concentration"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7889	"10080046"	1	""	"Percolating Surface Waters Through Copper-Bearing Rock"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7890	"10037142"	1	""	"Leaching & Oxidation"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7891	"10082782"	1	""	"Soft ore  formed during the mid to late Proterozoic and/or possibly as young as the Cretaceous by (1)  interaction of supergene groundwater which caused oxidation of ferrous iron minerals (siderite), (2) leaching of chert and its replacement by secondary hematite and goethite, and (3) removal of large amounts of CO2.  hard ore formed by oxidation of carbonate of iron formation to soft ore during a period of mid-Proterozoic weathering and metamorphism during the Penokean orogeny which caused the soft ore to recrystallize to hard ore."	"Woodruff, Laurel G."	"02-APR-2004 00:00:00"	"Woodruff, Laurel G."	"02-APR-2004 00:00:00"
7892	"10015817"	1	""	"Hydrothermal"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7893	"10011109"	1	""	"Igneous-Metamorphic"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7894	"10090115"	1	""	"Igneous-Metamorphic"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7895	"10079482"	1	""	"Residual Accumulation"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7896	"10025047"	1	""	"Lixiviacion Del Cobre"	"MRDS migration"	"29-OCT-02"	""	""
7897	"10106031"	1	""	"Ground Water Solutions"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7898	"10012417"	1	""	"Northern Part Of District Characterized By Low- To Intermediate-Temperature Hydrothermal Formation Of Quartz Veins With Relatively High Sulfide Content (Pb, Zn, Cu, Ag, And A Little Au) And Some Au-Ag Tellurides.   Southern Part Characterized By Low-Temperature Hydrothermal Formation Of Quartz-Rhodochrosite-Fluorite Veins With Minor Sulfide Content But High Ag. Secondary Enrichment Was Shallow And Important In Early Production.   Oxidation Of Rhodochrosite Veins In Southern Area Resulted In Formation Of Mn Ores And Moderate Ag Enrichment."	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7899	"10010687"	1	""	"Stream Action"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7900	"10014851"	1	""	"Precipitation From Hydrothermal Solutions Presumably Derived From Intrusives"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
7901	"10100204"	1	""	"Weathering Residue, Secondary Enrichment, Placer"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
