i	dep_id	rec	group_name	inserted_by	insert_date	updated_by	update_date
11801	"10068539"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11802	"10068539"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11803	"10018829"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11804	"10018829"	1	"WLCI"	"AWILSON"	"2010-06-16"	""	""
11805	"10018832"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11806	"10018832"	1	"WLCI"	"AWILSON"	"2010-06-16"	""	""
11807	"10254411"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11808	"10254411"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11809	"10018842"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11810	"10018842"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11811	"10157766"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11812	"10157766"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11813	"10230676"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11814	"10230676"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11815	"10135246"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11816	"10135246"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11817	"10205941"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11818	"10205941"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11819	"10181578"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11820	"10181578"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11821	"10157370"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11822	"10157370"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11823	"10100256"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11824	"10100256"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11825	"10279092"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11826	"10279092"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11827	"10133482"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11828	"10133482"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11829	"10014153"	1	"Keith Long Significant Deposit"	"PSCHRUBE"	"2011-05-04"	""	""
11830	"10080880"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11831	"10080880"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11832	"10229973"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11833	"10229973"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11834	"10206040"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11835	"10206040"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11836	"10080977"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11837	"10080977"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11838	"10048493"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11839	"10048493"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11840	"10080793"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11841	"10080793"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11842	"10096566"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11843	"10096566"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11844	"10042389"	1	"Keith Long Significant Deposit"	"PSCHRUBE"	"2011-05-04"	""	""
11845	"10157139"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11846	"10157139"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11847	"10107392"	2	"WLCI vicinity"	"AWILSON"	"2013-02-05"	""	""
11848	"10107392"	1	"Crooks Gap - Green Mountain"	"AWILSON"	"2013-01-25"	""	""
11849	"10107391"	150	"WLCI vicinity"	"AWILSON"	"2013-01-25"	""	""
11850	"10157440"	1	"WLCI"	"AWILSON"	"2010-06-16"	""	""
11851	"10157440"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11852	"10069136"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11853	"10069136"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11854	"10096567"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11855	"10096567"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11856	"10096568"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11857	"10096568"	1	"WLCI"	"AWILSON"	"2009-04-28"	"AWILSON"	"2010-06-14"
11858	"10096571"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11859	"10096571"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11860	"10080911"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11861	"10080911"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11862	"10096587"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11863	"10096587"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11864	"10096577"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11865	"10096577"	1	"WLCI"	"AWILSON"	"2010-06-15"	""	""
11866	"10096580"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11867	"10096580"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11868	"10081156"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11869	"10081156"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11870	"10080881"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11871	"10080881"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11872	"10080953"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11873	"10080953"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11874	"10080891"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11875	"10080891"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11876	"10107762"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11877	"10107762"	1	"WLCI"	"AWILSON"	"2010-06-25"	""	""
11878	"10022637"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11879	"10022637"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11880	"10022635"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11881	"10022635"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11882	"10102196"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11883	"10102196"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11884	"10108470"	1	"WLCI"	"AWILSON"	"2010-06-16"	""	""
11885	"10108470"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11886	"10085100"	1	"WLCI vicinity"	"AWILSON"	"2013-02-04"	""	""
11887	"10018834"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11888	"10018834"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11889	"10068535"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11890	"10068535"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11891	"10069104"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11892	"10069104"	1	"WLCI"	"AWILSON"	"2010-07-15"	""	""
11893	"10068540"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11894	"10068540"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11895	"10072235"	1	"Keith Long Significant Deposit"	"PSCHRUBE"	"2011-05-04"	""	""
11896	"10008507"	1	"WLCI"	"AWILSON"	"2010-06-16"	""	""
11897	"10008507"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11898	"10018878"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11899	"10018878"	1	"WLCI"	"AWILSON"	"2010-06-16"	""	""
11900	"10018871"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11901	"10018871"	1	"WLCI"	"AWILSON"	"2010-06-16"	""	""
11902	"10018872"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11903	"10018872"	1	"WLCI"	"AWILSON"	"2010-06-16"	""	""
11904	"10080975"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11905	"10080975"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11906	"10080815"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11907	"10080815"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11908	"10080834"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11909	"10080834"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11910	"10080841"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11911	"10080841"	1	"WLCI"	"AWILSON"	"2010-06-15"	""	""
11912	"10080794"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11913	"10080794"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11914	"10080865"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11915	"10080865"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11916	"10080784"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11917	"10080784"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11918	"10080867"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11919	"10080867"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11920	"10081139"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11921	"10081139"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11922	"10080956"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11923	"10080956"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11924	"10081154"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11925	"10081154"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11926	"10080948"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11927	"10080948"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11928	"10080950"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11929	"10080950"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11930	"10081170"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11931	"10081170"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11932	"10081171"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11933	"10081171"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11934	"10080830"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11935	"10080830"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11936	"10080843"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11937	"10080843"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11938	"10080842"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11939	"10080842"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11940	"10096578"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11941	"10096578"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11942	"10096604"	1	"WLCI"	"AWILSON"	"2010-06-16"	""	""
11943	"10096604"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11944	"10081124"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11945	"10081124"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11946	"10081144"	1	"WLCI vicinity"	"AWILSON"	"2013-01-25"	""	""
11947	"10081145"	1	"WLCI vicinity"	"AWILSON"	"2013-01-25"	""	""
11948	"10096609"	1	"WLCI"	"AWILSON"	"2010-06-16"	""	""
11949	"10096609"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11950	"10018845"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11951	"10018845"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11952	"10081033"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11953	"10081033"	1	"WLCI"	"AWILSON"	"2010-06-16"	""	""
11954	"10081034"	1	"WLCI"	"AWILSON"	"2010-06-16"	""	""
11955	"10081034"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11956	"10081134"	1	"WLCI"	"AWILSON"	"2010-06-16"	""	""
11957	"10081134"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11958	"10040805"	2	"Keith Long Significant Deposit"	"PSCHRUBE"	"2011-05-04"	""	""
11959	"10040805"	1	"Long's List of significant deposits, Hg"	"AWILSON"	"2010-11-08"	""	""
11960	"10040797"	2	"Keith Long Significant Deposit"	"PSCHRUBE"	"2011-05-04"	""	""
11961	"10040797"	1	"Long's list of significant deposits, Hg."	"AWILSON"	"2010-11-09"	""	""
11962	"10040782"	2	"Keith Long Significant Deposit"	"PSCHRUBE"	"2011-05-04"	""	""
11963	"10040782"	1	"Long's List of Significant Deposits, Hg"	"AWILSON"	"2010-11-05"	""	""
11964	"10040796"	2	"Keith Long Significant Deposit"	"PSCHRUBE"	"2011-05-04"	""	""
11965	"10040796"	1	"Long's list of significant deposits, Hg"	"AWILSON"	"2010-11-10"	""	""
11966	"10181848"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11967	"10040731"	2	"Keith Long Significant Deposit"	"PSCHRUBE"	"2011-05-04"	""	""
11968	"10040731"	1	"Long's List of Significant Deposits, Hg"	"AWILSON"	"2010-11-05"	""	""
11969	"10103898"	2	"Keith Long Significant Deposit"	"PSCHRUBE"	"2011-05-04"	""	""
11970	"10103898"	1	"Long's List of Significant Deposits, Hg."	"AWILSON"	"2010-11-15"	""	""
11971	"10103813"	2	"Keith Long Significant Deposit"	"PSCHRUBE"	"2011-05-04"	""	""
11972	"10103813"	1	"Long's List of Significant Deposits, Hg."	"AWILSON"	"2010-11-10"	""	""
11973	"10040891"	2	"Keith Long Significant Deposit"	"PSCHRUBE"	"2011-05-04"	""	""
11974	"10040891"	1	"Long's list of significant deposits, Hg"	"AWILSON"	"2010-11-10"	""	""
11975	"10106913"	2	"Keith Long Significant Deposit"	"PSCHRUBE"	"2011-05-04"	""	""
11976	"10106913"	1	"Long's list of Significant Deposits, Hg"	"AWILSON"	"2010-11-10"	""	""
11977	"10040886"	2	"Keith Long Significant Deposit"	"PSCHRUBE"	"2011-05-04"	""	""
11978	"10040886"	1	"Long's List of Significant Deposits, Hg"	"AWILSON"	"2010-11-08"	""	""
11979	"10106911"	2	"Keith Long Significant Deposit"	"PSCHRUBE"	"2011-05-04"	""	""
11980	"10106911"	1	"Long's list of significant deposits, Hg"	"AWILSON"	"2010-11-15"	""	""
11981	"10040771"	2	"Keith Long Significant Deposit"	"PSCHRUBE"	"2011-05-04"	""	""
11982	"10040771"	1	"Long's list of significant deposits, Hg"	"AWILSON"	"2010-11-10"	""	""
11983	"10009279"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"2011-05-03"	""	""
11984	"10107384"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11985	"10107384"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11986	"10080547"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11987	"10080547"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11988	"10080548"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11989	"10080548"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11990	"10106208"	1	"WLCI"	"AWILSON"	"2010-06-16"	""	""
11991	"10106208"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11992	"10009280"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"2011-05-03"	""	""
11993	"10090647"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11994	"10090647"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11995	"10094257"	1	"Long's List of Significant Deposits: Al"	"AWILSON"	"2010-11-04"	""	""
11996	"10279202"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11997	"10279202"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
11998	"10254608"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
11999	"10254608"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12000	"10278708"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12001	"10278708"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12002	"10254793"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12003	"10254793"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12004	"10254283"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12005	"10254283"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12006	"10132554"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12007	"10132554"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12008	"10157550"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12009	"10157550"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12010	"10254141"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12011	"10254141"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12012	"10157071"	1	"WLCI"	"AWILSON"	"2010-06-16"	""	""
12013	"10157071"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12014	"10230456"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12015	"10230456"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12016	"10132498"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12017	"10132498"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12018	"10304803"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12019	"10304803"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12020	"10303499"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12021	"10303499"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12022	"10230492"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12023	"10230492"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12024	"10254317"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12025	"10254317"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12026	"10132347"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12027	"10132347"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12028	"10132260"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12029	"10132260"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12030	"10157198"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12031	"10157198"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12032	"10205950"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12033	"10205950"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12034	"10182055"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12035	"10182055"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12036	"10157734"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12037	"10157734"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12038	"10181958"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12039	"10181958"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12040	"10254664"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12041	"10254664"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12042	"10133296"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12043	"10133296"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12044	"10254444"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12045	"10254444"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12046	"10206528"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12047	"10206528"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12048	"10181454"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12049	"10181454"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12050	"10254363"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12051	"10254363"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12052	"10230069"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12053	"10230069"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12054	"10181612"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12055	"10181612"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12056	"10206600"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12057	"10206600"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12058	"10230582"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12059	"10230582"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12060	"10206494"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12061	"10206494"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12062	"10181800"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12063	"10181800"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12064	"10303654"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12065	"10303654"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12066	"10157262"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12067	"10157262"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12068	"10305511"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12069	"10305511"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12070	"10182005"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12071	"10182005"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12072	"10182008"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12073	"10182008"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12074	"10230130"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12075	"10230130"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12076	"10181848"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12077	"10157434"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12078	"10157434"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12079	"10181879"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12080	"10181879"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12081	"10157141"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12082	"10157141"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12083	"10133529"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12084	"10133529"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12085	"10230088"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12086	"10230088"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12087	"10206274"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12088	"10206274"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12089	"10157800"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12090	"10157800"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12091	"10278714"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12092	"10278714"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12093	"10157358"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12094	"10157358"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12095	"10230033"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12096	"10230033"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12097	"10133516"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12098	"10133516"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12099	"10303670"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12100	"10303670"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12101	"10205257"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12102	"10205257"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12103	"10206281"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12104	"10206281"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12105	"10205281"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"2011-05-09"	""	""
12106	"10303535"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12107	"10303535"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12108	"10205617"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12109	"10205617"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12110	"10303678"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12111	"10303678"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12112	"10303679"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12113	"10303679"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12114	"10206012"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12115	"10206012"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12116	"10230153"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12117	"10230153"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12118	"10205049"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12119	"10205049"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12120	"10157176"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12121	"10157176"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12122	"10205401"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12123	"10205401"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12124	"10157171"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12125	"10157171"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12126	"10278653"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12127	"10278653"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12128	"10279166"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12129	"10279166"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12130	"10230213"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12131	"10230213"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12132	"10279096"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12133	"10279096"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12134	"10278770"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12135	"10278770"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12136	"10205844"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12137	"10205844"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12138	"10281511"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12139	"10281511"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12140	"10132895"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12141	"10132895"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12142	"10254740"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12143	"10254740"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12144	"10133606"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12145	"10133606"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12146	"10254475"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
12147	"10254475"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
12148	"10279043"	1	"WLCI"	"AWILSON"	"2010-06-14"	""	""
