i	dep_id	line	tect_set	tect_set_text	inserted_by	insert_date	updated_by	update_date
17195	"10087204"	1	""	"Basin And Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17196	"10101532"	1	""	"Basin And Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17197	"10010685"	1	""	"Basin & Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17198	"10021912"	1	""	"Interior Basin;  Deltaic Red Bed Margin"	"MRDS migration"	"29-OCT-02"	""	""
17199	"10072982"	1	""	"Stable Platform"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17200	"10089326"	1	""	"Stable Platform"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17201	"10072981"	1	""	"Stable Platform"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17202	"10105919"	1	""	"Stable Platform"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17203	"10073165"	1	""	"Eugeosyncline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17204	"10080686"	1	""	"Miogeosyncline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17205	"10069033"	1	""	"Precambrian Shield"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17206	"10101855"	1	""	"Central Cordillera (Southern Rocky Mountains)"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17207	"10087121"	1	""	"Basin And Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17208	"10047818"	1	""	"Cascade Volcanic Arc"	"MRDS migration"	"29-OCT-02"	""	""
17209	"10034218"	1	""	"Klamath Mountains"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17210	"10078420"	1	""	"Belt Basin"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17211	"10089697"	1	""	"Platform"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17212	"10055813"	1	""	"Paleozoic Orogenic Belt"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17213	"10013422"	1	""	"Wet Mountains"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17214	"10087975"	1	""	"Central Cordillera (Southern Rocky Mtns)"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17215	"10015689"	1	""	"Rocky Mtn. Unstable Foreland"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17216	"10080127"	1	""	"Miogeosyncline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17217	"10087088"	1	""	"Miogeosyncline (Cordilleran)"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17218	"10048606"	1	""	"Cascade Volcanic Arc"	"MRDS migration"	"29-OCT-02"	""	""
17219	"10047884"	1	""	"Active Margin (Leading Edge Of North American Plate)"	"MRDS migration"	"29-OCT-02"	""	""
17220	"10072646"	1	"Superior Province"	""	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"
17221	"10061215"	1	""	"Island Arc"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17222	"10013109"	1	""	"Central Cordillera, Southern Rocky Mtns"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17223	"10068984"	1	""	"Andean Cordillera"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17224	"10078679"	1	""	"Piedmont"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17225	"10015302"	1	""	"Stable Platform"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17226	"10090817"	1	""	"Basin And Range - Colorado Plateau Transition"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17227	"10012808"	1	""	"Basin And Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17228	"10012122"	1	""	"Basin And Range."	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17229	"10011529"	1	""	"Basin And Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17230	"10087376"	1	""	"Basin And Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17231	"10087722"	1	""	"Wasatch Front"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17232	"10012836"	1	""	"Basin And Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17233	"10101641"	1	""	"Cache Uplift"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17234	"10106655"	1	""	"Basin And Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17235	"10087482"	1	""	"Basin And Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17236	"10087481"	1	""	"Basin And Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17237	"10087379"	1	""	"Basin And Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17238	"10012131"	1	""	"Basin And Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17239	"10088664"	1	""	"Basin And Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17240	"10098065"	1	""	"Sevier Orogenic Belt"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17241	"10042102"	1	""	"Northern Utah Highland"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17242	"10042109"	1	""	"Northern Utah Highland"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17243	"10089500"	1	""	"Stable Platform"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17244	"10015210"	1	""	"Rocky Mtn Unstable Foreland"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17245	"10078696"	1	""	"Stable Platform"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17246	"10089549"	1	""	"Stable Platform"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17247	"10087254"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17248	"10011308"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17249	"10011327"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17250	"10101636"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17251	"10101624"	1	""	"Basin And Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17252	"10010690"	1	""	"Basin And Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17253	"10079101"	1	""	"Sedimentary Basin"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17254	"10071435"	1	""	"Stable Platform"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17255	"10094366"	1	""	"Basin & Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17256	"10010643"	1	""	"Basin & Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17257	"10011299"	1	""	"Basin And Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17258	"10078934"	1	""	"Sedimentary Basin"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17259	"10010719"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17260	"10012114"	1	""	"Basin & Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17261	"10087503"	1	""	"Basin And Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17262	"10088236"	1	""	"Colorado Plateau-North American Craton."	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17263	"10088060"	1	""	"Rocky Mtn Unstable Foreland"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17264	"10088061"	1	""	"Rocky Mtn Unstable Foreland"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17265	"10088271"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17266	"10097978"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17267	"10015384"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17268	"10015385"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17269	"10015393"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17270	"10015351"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17271	"10015461"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17272	"10088151"	1	""	"Colorado Plateau"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17273	"10097991"	1	""	"Colorado Plateau"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17274	"10015416"	1	""	"Colorado Plateau-North American Craton"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17275	"10015368"	1	""	"Colorado Plateau"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17276	"10088149"	1	""	"Rocky Mountain Unstable Foreland-Colorado Plateau"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17277	"10011214"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17278	"10088209"	1	""	"Colorado Plateau"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17279	"10088206"	1	""	"Rocky Mt. Unstable Foreland"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17280	"10088205"	1	""	"Rocky Mt. Unstable Foreland"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17281	"10097986"	1	""	"Rocky Mt. Unstable Foreland"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17282	"10015456"	1	""	"Colorado Plateau"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17283	"10015722"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17284	"10015699"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17285	"10015698"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17286	"10010695"	1	""	"Basin And Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17287	"10010666"	1	""	"Basin And Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17288	"10010635"	1	""	"Basin And Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17289	"10087033"	1	""	"Basin And Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17290	"10106650"	1	""	"Overthrust Belt"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17291	"10107500"	1	""	"Overthrust Belt"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17292	"10097948"	1	""	"Stable Platform"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17293	"10079058"	1	""	"Sedimentary Basin"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17294	"10012111"	1	""	"Basin & Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17295	"10087066"	1	""	"Basin & Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17296	"10015158"	1	""	"Uplifted Sedimentary Basin"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17297	"10097955"	1	""	"Stable Platform"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17298	"10071886"	1	""	"Stable Platform"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17299	"10089288"	1	""	"Stable Platform"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17300	"10078236"	1	""	"Stable Platform"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17301	"10089689"	1	""	"Stable Platform"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17302	"10089627"	1	""	"Stable Platform"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17303	"10087070"	1	""	"Basin & Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17304	"10010629"	1	""	"Basin & Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17305	"10087034"	1	""	"Basin & Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17306	"10012662"	1	""	"Basin And Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17307	"10087645"	1	""	"Basin And Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17308	"10088730"	1	""	"Wasatch Front"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17309	"10088030"	1	""	"Stable Platform"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17310	"10089548"	1	""	"Stable Platform"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17311	"10042124"	1	""	"Basin And Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17312	"10042122"	1	""	"Basin And Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17313	"10087697"	1	""	"Wasatch Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17314	"10106034"	1	""	"Stable Platform"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17315	"10011293"	1	""	"Basin And Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17316	"10101712"	1	""	"Basin And Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17317	"10010729"	1	""	"Miogeosyncline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17318	"10078734"	1	""	"Stable Platform"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17319	"10088611"	1	""	"Snake River Downwarp"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17320	"10072968"	1	""	"Stable Platform"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17321	"10039372"	1	""	"Baltic Shield"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17322	"10061498"	1	""	"Ophiolite"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17323	"10013827"	1	""	"Central Cordillera (Southern Rocky Mountains)"	"MRDS migration"	"29-OCT-02"	""	""
17324	"10106012"	1	""	"Stable Platform"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17325	"10088762"	1	""	"Basin And Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17326	"10020419"	1	""	"Sevier Orogenic Belt"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17327	"10027543"	1	""	"Basin And Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17328	"10047937"	1	""	"Active Margin (Leading Edge Of North American Plate)"	"MRDS migration"	"29-OCT-02"	""	""
17329	"10081324"	1	""	"Northern Alabama Piedmont-Tallapoosa Block"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17330	"10081362"	1	""	"Northern Alabama Piedmont-Tallapoosa Block"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17331	"10021327"	1	""	"Basin And Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17332	"10106430"	1	""	"Gentle Regional Structural Slope Northward Into Illinois Basin Is Broken By The Tw0-Mile-Wide Rock Creek Graben."	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17333	"10072919"	1	"Superior Province"	""	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"
17334	"10072921"	1	"Superior Province"	""	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"
17335	"10079544"	1	""	"Overturned Anticline Complicated By Fault"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17336	"10111284"	1	""	"North China Platform"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17337	"10013564"	1	""	"Medicine Lodge Thrust System"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17338	"10080410"	1	"Canadian Shield"	""	"Woodruff, Laurel G."	"02-APR-2004 00:00:00"	""	""
17339	"10080411"	1	"Canadian Shield"	""	"Woodruff, Laurel G."	"02-APR-2004 00:00:00"	""	""
17340	"10022131"	1	""	"Interior Basin; Deltaic Red Bed Margin"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17341	"10072922"	1	"Superior Province"	""	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"
17342	"10015803"	1	""	"Miogeosyncline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17343	"10067248"	1	""	"Blue Ridge Front"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17344	"10107495"	1	""	"Basin And Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17345	"10010628"	1	""	"Basin & Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17346	"10010715"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17347	"10012102"	1	""	"Basin & Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17348	"10010718"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17349	"10010720"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17350	"10088298"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17351	"10015477"	1	""	"Colorado Plateau"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17352	"10088063"	1	""	"Rocky Mtn Unstable Foreland"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17353	"10015404"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17354	"10015508"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17355	"10088243"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17356	"10088244"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17357	"10015501"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17358	"10088154"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17359	"10088348"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17360	"10088148"	1	""	"Colorado Plateau - North American Craton."	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17361	"10015342"	1	""	"Colorado Plateau - North American Craton."	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17362	"10088227"	1	""	"Colorado Plateau-North American Craton"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17363	"10015207"	1	""	"Rocky Mtn Unstable Foreland"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17364	"10015208"	1	""	"Rocky Mtn Unstable Foreland"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17365	"10015455"	1	""	"Colorado Plateau"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17366	"10015721"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17367	"10015720"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17368	"10015731"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17369	"10015730"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17370	"10015729"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17371	"10015728"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17372	"10015704"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17373	"10015711"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17374	"10015396"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17375	"10015551"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17376	"10088275"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17377	"10015522"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17378	"10015521"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17379	"10088262"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17380	"10088265"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17381	"10091003"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17382	"10100567"	1	""	"Cordiller Or Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17383	"10088179"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17384	"10098002"	1	""	"Colorado Plateau"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17385	"10088183"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17386	"10015736"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17387	"10088219"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17388	"10088220"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17389	"10015409"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17390	"10015459"	1	""	"Cordillerian Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17391	"10089208"	1	""	"Stable Platform"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17392	"10089209"	1	""	"Stable Platform"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17393	"10015036"	1	""	"Stable Platform"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17394	"10088253"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17395	"10015151"	1	""	"Stable Platform"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17396	"10012108"	1	""	"Basin & Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17397	"10087211"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17398	"10087131"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17399	"10087135"	1	""	"Cordilleran Hingeline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17400	"10078217"	1	""	"Stable Platform"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17401	"10078218"	1	""	"Stable Platform"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17402	"10010634"	1	""	"Basin And Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17403	"10013449"	1	""	"Colorado Platform"	"MRDS migration"	"29-OCT-02"	""	""
17404	"10041980"	1	""	"Wasatch Front"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17405	"10106916"	1	""	"Wasatch Front"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17406	"10087488"	1	""	"Basin And Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17407	"10042032"	1	""	"Cordilleran Hingeling"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17408	"10078213"	1	""	"Stable Platform"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17409	"10101706"	1	""	"Lake Bonneville"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17410	"10078240"	1	""	"Stable Platform"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17411	"10087980"	1	""	"Central Cordillera (Soythern Rocky Mtns)"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17412	"10011522"	1	""	"Uinta Uplift"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17413	"10107351"	1	""	"Stable Platform"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17414	"10000822"	1	""	"Chugach Terrane"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17415	"10042237"	1	""	"Central Wasatch Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17416	"10012557"	1	""	"Central Cordillera (Southern Rocky Mtns.)"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17417	"10012879"	1	""	"Central Cordillera (Southern Rocky Mountains)"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17418	"10101582"	1	""	"Geosyncline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17419	"10067649"	1	""	"Eugeosyncline (Piedmont)"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17420	"10024515"	1	""	"Baltic Prec Shield"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17421	"10046352"	1	""	"Basin And Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17422	"10400564"	1	"thrust sheet"	""	"DCAUSEY"	"03-JUN-11"	""	""
17423	"10021915"	1	""	"Interior Basin; Deltaic Red Bed Margin"	"MRDS migration"	"29-OCT-02"	""	""
17424	"10089328"	1	""	"Stable Platform"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17425	"10015128"	1	""	"Stable Platform"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17426	"10030537"	1	""	"California Coast Ranges"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17427	"10087575"	1	""	"Central Cordillera (Southern Rocky Mtns)"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17428	"10080690"	1	""	"Miogeosyncline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17429	"10088296"	1	""	"High Plateau (Stable Platform-Basin & Rge Transition)"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17430	"10011864"	1	""	"Margin, Gulf Of Aden Spreading Center"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17431	"10024383"	1	""	"Sudetes-Belt"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17432	"10105908"	1	"Superior Province"	""	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"
17433	"10048631"	1	""	"Cascade Volcanic Arc"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17434	"10078422"	1	""	"Belt Basin"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
17435	"10047820"	1	""	"Cascade Volcanic Arc"	"MRDS migration"	"29-OCT-02"	""	""
17436	"10310052"	1	"Interior Basin"	""	"Woodruff, Laurel G."	"02-APR-04"	""	""
17437	"10021621"	1	""	"Subducted Continental Margin"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
